jmpjapanesemachinepalette,#000000,#191028,#46af45,#a1d685,#453e78,#7664fe,#833129,#9ec2e8,#dc534b,#e18d79,#d6b97b,#e9d8a1,#216c4b,#d365c8,#afaab9,#f5f4eb
castpixel16,#2d1b2e,#218a91,#3cc2fa,#9af6fd,#4a247c,#574b67,#937ac5,#8ae25d,#8e2b45,#f04156,#f272ce,#d3c0a8,#c5754a,#f2a759,#f7db53,#f9f4ea
fantasy16,#8e6d34,#513a18,#332710,#14130c,#461820,#a63c1e,#d37b1e,#e7bc4f,#eeeefa,#d9d55b,#757320,#14210f,#040405,#1c1b2f,#435063,#60a18f
arne16,#000000,#493c2b,#be2633,#e06f8b,#9d9d9d,#a46422,#eb8931,#f7e26b,#ffffff,#1b2632,#2f484e,#44891a,#a3ce27,#005784,#31a2f2,#b2dcef
psygnosia,#000000,#1b1e29,#362747,#443f41,#52524c,#64647c,#736150,#77785b,#9ea4a7,#cbe8f7,#e08b79,#a2324e,#003308,#084a3c,#546a00,#516cbf
rplace,#FFFFFF,#E4E4E4,#888888,#222222,#FFA7D1,#E50000,#E59500,#A06A42,#E5D900,#94E044,#02BE01,#00D3DD,#0083C7,#0000EA,#CF6EE4,#820080
cgarne,#000000,#5e606e,#2234d1,#4c81fb,#0c7e45,#6cd947,#44aacc,#7be2f9,#8a3622,#eb8a60,#5c2e78,#e23d69,#aa5c3d,#ffd93f,#b5b5b5,#ffffff
a64,#0b0b0b,#566262,#8d8d85,#a7b5ba,#f0e9cf,#d39f80,#b0703e,#5a4142,#d1d15b,#a7d254,#58a23c,#7ac2e0,#786aff,#3e489d,#8363ad,#c14867
dinoknight16,#0f151b,#292732,#535867,#95928f,#f1f1ea,#c58d65,#8d5242,#513d3d,#ecd56d,#ea7730,#cd3d3d,#7c3f8c,#304271,#0083c8,#47a44d,#1f6143
zxarne52,#000000,#3c351f,#313390,#1559db,#a73211,#d85525,#a15589,#cd7a50,#629a31,#9cd33c,#28a4cb,#65dcd6,#e8bc50,#f1e782,#bfbfbd,#f2f1ed
chromatic16,#000000,#90B0B0,#FFFFFF,#800018,#FF0000,#A05000,#FF8000,#FFC080,#FFFF00,#20AC00,#40FF00,#003070,#3070B0,#00D0FF,#A000E0,#FF60FF
easterisland,#f6f6bf,#e6d1d1,#868691,#794765,#f5e17a,#edc38d,#cc8d86,#ca657e,#39d4b9,#8dbcd2,#8184ab,#686086,#9dc085,#7ea788,#567864,#051625
coppertech,#000000,#262144,#355278,#60748a,#898989,#5aa8b2,#91d9f3,#ffffff,#f4cd72,#bfb588,#c58843,#9e5b47,#5f4351,#dc392d,#6ea92c,#1651dd
night16,#0f0f1e,#fff8bc,#0c2133,#48586d,#79a0b0,#b0ce9d,#657f49,#3f4536,#b99d6a,#ffdd91,#dd945b,#9a5142,#644b48,#333033,#767088,#c5a3b3
fun16,#080008,#5e6660,#2a3443,#5d4632,#44508c,#a6414d,#c86b36,#8375af,#52903c,#db7ebd,#5b99f4,#deac85,#94cc4e,#84dbfc,#f2de70,#fcfffe
cm16,#e7ebf8,#adb1e0,#b06bb5,#6d2ea4,#aae474,#14ada0,#597acd,#7dc9de,#fff7a7,#ffbe6c,#ff6773,#bb027a,#f8c8af,#a17374,#2e5b86,#0c2a47
grungeshift,#000000,#242424,#240024,#482400,#6c2424,#b42400,#d8b490,#b49000,#6c6c00,#484800,#00fcd8,#4890fc,#486c90,#244890,#9048b4,#d86cb4
riscos,#ffffff,#dcdcdc,#b9b9b9,#979797,#767676,#555555,#363636,#000000,#004597,#eded04,#05ca00,#dc0000,#ededb9,#558600,#ffb900,#04b9ff
flyguy16,#271620,#242d42,#326b3c,#64b450,#eeea44,#f0e9db,#a93630,#3f3025,#533c60,#24495e,#379589,#a4e8df,#eeb691,#db8333,#785136,#566969
andrewkensler16,#000000,#ffffff,#c98f4c,#6e4e23,#e80200,#efe305,#6a8927,#195648,#16ed75,#32c1c3,#057fc1,#3f32ae,#baaaff,#ff949d,#e30ec2,#7a243d
naji16,#101a3a,#3d0e26,#64113d,#482e69,#3f425a,#6a3465,#74434a,#595579,#b73e62,#8d6d9c,#64967c,#c0719f,#c8926c,#dca286,#f2c966,#e6d1d5
cdbac,#000000,#da835c,#7f3710,#c4c466,#f4fb4a,#c7f0dc,#77e28e,#31983f,#37368d,#8e64e3,#d697ff,#f5cee6,#fdf5f9,#ce3f50,#5d0929,#301421
thomsonm05,#000000,#bbbbbb,#ff0000,#dd7777,#eebb00,#ffff00,#dddd77,#00ff00,#77dd77,#00ffff,#bbffff,#ffffff,#ff00ff,#dd77ee,#0000ff,#7777dd
crimso11,#ffffe3,#f3d762,#bf9651,#769a55,#cb5e31,#8e393d,#7a4962,#5e4531,#8ec3cf,#867696,#456e51,#3d6286,#353d5a,#232e32,#41292d,#110b11
thug16,#504050,#a04040,#d06060,#f08080,#ffc0c0,#b0d0e0,#70b0c0,#4080b0,#000030,#102040,#204040,#306050,#409060,#50c060,#50ff90,#f0f0d0
chip16,#d64b61,#3a2333,#000014,#538cc1,#70c6e5,#063e4c,#637272,#8e3737,#598e33,#7cb649,#565349,#eac879,#c4854e,#6f1a71,#e5e5e5,#d8a2a2
super1716,#240909,#28171a,#371a2e,#342b41,#57333f,#323764,#2a5a51,#334591,#834848,#d73860,#507952,#265ace,#947a6c,#c3b570,#df8ac7,#eaf4b7
master16,#141414,#3b312f,#6e655f,#969590,#ebe8da,#f57d7d,#a11a2c,#4a1628,#612a2a,#c96540,#d4be42,#f0c295,#276647,#66bf3d,#2b3061,#4582cc
optimum,#000000,#575757,#a0a0a0,#ffffff,#2a4bd7,#1d6914,#814a19,#8126c0,#9dafff,#81c57a,#e9debb,#ad2323,#29d0d0,#ffee33,#ff9233,#ffcdf3
pavanz16,#200037,#ffeedc,#65253f,#333e55,#b42f4b,#845a75,#406b81,#8f693d,#2b7d5f,#888da3,#c78f86,#d89763,#a1b25c,#a2ccc9,#e1cbc7,#efd497
drazile16,#d1a649,#dd7252,#c64b3b,#754653,#9b7269,#bc8dad,#ccb4a1,#cad86c,#abbabc,#6fbc6f,#4f737c,#303a35,#5c3a96,#8a878e,#6f96d6,#e2e2c7
